36.0,4.0,46.0,7.0,4.75675675676,7.0,0.815789473684,3.66816816817,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0
37.0,5.0,41.0,5.0,4.08108108108,8.0,1.10526315789,3.53753753754,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0
19.0,0.0,19.0,0.0,5.68421052632,8.0,1.6,4.73684210526,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0
32.0,1.0,40.0,1.0,4.03125,8.0,0.848484848485,3.58669354839,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0
31.0,4.0,184.0,22.0,4.51612903226,7.0,0.8125,3.28172043011,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0
33.0,0.0,87.0,0.0,4.54545454545,6.0,0.970588235294,3.45265151515,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,5.0,1.0
23.0,2.0,46.0,3.0,6.95652173913,13.0,1.04166666667,6.83003952569,12.0,6.0,10.0,0.0,0.0,24.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0,6.0,1.0
30.0,11.0,80.0,56.0,6.36666666667,14.0,1.38709677419,6.18850574713,13.0,109.0,64.0,1.0,1.0,2.0,31.0,21.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32.0,8.0,1.0
24.0,1.0,27.0,1.0,5.66666666667,13.0,1.12,4.36594202899,12.0,28.0,22.0,0.0,1.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,12.0,1.0
95.0,5.0,626.0,16.0,4.54166666667,8.0,0.288659793814,2.57894736842,7.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,11.0,1.0
